batch_type,motivation,towers,trial_start,stim_on,choice,key,trial_end,acc,rt,score
stable,stand,stim_set/hard-vcom=4-132.png,534.1554924999982,535.3307663749983,fall,right,538.346825916,incorrect,1.1810521249972226,
stable,stand,stim_set/easy-122.png,538.3911316249978,539.3390163330005,fall,right,542.3551555409977,incorrect,0.9540140419994714,
stable,NA,stim_set/hard-vcom=1-130.png,1.082546582998475,4.358828417000041,stand,left,7.3800605420001375,correct,3.2874077090018545,
stable,NA,stim_set/hard-576.png,7.416419166998821,9.21556129199962,stand,left,12.234546874999069,correct,1.805167916998471,
stable,NA,stim_set/hard-492.png,12.278447125001549,14.365568707999046,stand,left,17.38144616700083,correct,2.092612583001028,
stable,NA,stim_set/hard-vcom=1-95.png,17.423236124999676,20.573826167001243,stand,left,23.59034341699953,correct,3.15654983299828,
stable,NA,stim_set/easy-122.png,23.63308962500014,25.607088374999876,fall,right,28.624009333001595,incorrect,1.9800847080005042,
stable,NA,stim_set/hard-410.png,28.670254500000738,30.198849000000337,fall,right,33.214464042001055,correct,1.533927082997252,
stable,NA,stim_set/easy-vcom=3-121.png,33.25908716699996,35.857262707999325,fall,right,38.87338012500186,correct,2.6043137080014276,
stable,NA,stim_set/hard-vcom=2-100.png,38.9164900830001,43.56519408299937,stand,left,46.58243041700189,correct,4.655786625000474,
stable,NA,stim_set/easy-11.png,46.62450795800032,47.798602499999106,fall,right,50.814853208001296,correct,1.1799389170009817,
stable,NA,stim_set/easy-195.png,50.85681270799978,54.01724950000062,fall,right,57.03839225000047,correct,3.1708076250033628,
stable,NA,stim_set/hard-vcom=3-145.png,57.074873583002045,62.033848957999,fall,right,65.05501566699968,correct,4.969474499997887,
stable,NA,stim_set/hard-vcom=4-23.png,65.09773204199882,66.69869683300203,stand,left,69.71542008300094,correct,1.6073529999994207,
stable,NA,stim_set/easy-vcom=3-106.png,69.75735500000155,70.79231308299859,stand,left,73.81297329199879,correct,1.0454346670012455,
stable,NA,stim_set/easy-8.png,73.85377012499885,77.45704074999958,fall,right,80.473109458002,correct,3.608762999996543,
stable,NA,stim_set/hard-vcom=4-132.png,80.51378408299934,85.52550529200016,NA,NA,89.16423929200027,,,
stable,NA,stim_set/easy-vcom=1-87.png,89.21006704200045,92.03187999999864,fall,right,95.04874145800204,incorrect,2.828784417000861,
stable,NA,stim_set/easy-239.png,95.09287162500186,97.21530487500058,fall,right,100.23142008300056,correct,2.1281667920011387,
stable,NA,stim_set/easy-344.png,100.27332374999969,105.14856291700198,fall,right,108.1648289170007,correct,4.88109579200318,
stable,NA,stim_set/hard-vcom=3-143.png,108.20661066699904,111.74207066700183,stand,left,114.7630895000002,correct,3.546709625003132,
stable,NA,stim_set/easy-233.png,114.80993779200071,116.40707200000179,fall,right,119.42308749999938,correct,1.6028968749997148,
stable,NA,stim_set/hard-214.png,119.46940774999894,124.47355745800087,NA,NA,133.99598608299857,,,
stable,NA,stim_set/hard-vcom=3-82.png,134.04086458299935,135.21528050000052,stand,left,138.23174245799964,correct,1.1801730410006712,
stable,NA,stim_set/hard-599.png,138.26822687499953,139.65859733300022,stand,left,142.679842542002,correct,1.4018416250000882,
stable,NA,stim_set/hard-369.png,142.71607945800133,147.72584262500095,NA,NA,156.36415408299945,,,
stable,NA,stim_set/easy-228.png,156.40059208299863,157.40898287500022,fall,right,160.42998779200207,correct,1.0188242500007618,
stable,fall,stim_set/easy-vcom=3-142.png,164.669867042001,167.0231692080015,stand,left,170.03947037499893,correct,2.3580562919996737,
stable,fall,stim_set/easy-538.png,170.0811775000002,175.09238050000204,NA,NA,201.26062270799957,,,
stable,fall,stim_set/easy-20.png,201.30453308299911,205.11641041700204,fall,right,208.13777974999903,correct,3.8228238749979937,
stable,fall,stim_set/easy-vcom=2-3.png,208.1835043329993,209.70055733299887,fall,right,212.72164779200102,correct,1.5274515420023818,
stable,fall,stim_set/hard-40.png,212.76795966699865,214.0900480829987,stand,left,217.10919770799956,correct,1.329143541999656,
stable,fall,stim_set/hard-vcom=4-130.png,217.15320166699894,222.15675208299945,NA,NA,225.45058316699942,,,
stable,fall,stim_set/easy-vcom=3-125.png,225.49934500000018,228.15834958300184,stand,left,231.179763250002,correct,2.669751458000974,
stable,fall,stim_set/easy-vcom=4-69.png,231.2269027500006,232.2917447079999,stand,left,235.31264504199862,incorrect,1.0756209999999555,
stable,fall,stim_set/easy-vcom=1-83.png,235.3501831249996,236.2420995829998,stand,left,239.2639983750014,correct,0.902661749998515,
stable,fall,stim_set/hard-570.png,239.31181120800102,240.71471758299958,stand,left,243.7316867920017,correct,1.4088959159998922,
stable,fall,stim_set/hard-vcom=4-67.png,243.77561695799886,246.29832133300079,fall,right,249.31444991700118,correct,2.5285687080031494,
stable,fall,stim_set/hard-563.png,249.36298445799912,250.99997579200135,stand,left,254.02086504199906,correct,1.6471094580010686,
stable,fall,stim_set/easy-31.png,254.0663090829985,255.7400215830021,fall,right,258.7559954169992,incorrect,1.6796109999995679,
stable,fall,stim_set/hard-vcom=4-45.png,258.8015599169994,261.41499462499996,stand,left,264.43125795800006,incorrect,2.6191618329976336,
stable,fall,stim_set/hard-vcom=1-3.png,264.47567725000044,266.4085089580003,stand,left,269.43063791700115,correct,1.9438247500002035,
stable,fall,stim_set/easy-vcom=1-73.png,269.46745866700076,270.72523604199887,stand,left,273.7462300420011,correct,1.2679416250030044,
stable,fall,stim_set/hard-451.png,273.79245741699924,276.23971916699884,fall,right,279.25618416699945,correct,2.4537402919995657,
stable,fall,stim_set/easy-vcom=4-126.png,279.3042575420004,283.23155020800186,fall,right,286.24800058300025,correct,3.9331924580001214,
stable,fall,stim_set/hard-367.png,286.29189929199856,287.6752954170006,stand,left,290.6963807920001,correct,1.3938090419978835,
stable,fall,stim_set/easy-590.png,290.74408716700054,292.3229951249996,fall,right,295.3388385830003,correct,1.5848566249987925,
stable,fall,stim_set/hard-vcom=2-45.png,295.37566529200194,296.3730871250009,stand,left,299.3922941669989,incorrect,1.0047157500011963,
stable,fall,stim_set/hard-474.png,299.4355902499992,304.38982937499895,stand,left,307.40634062499885,incorrect,4.959999208000227,
stable,fall,stim_set/easy-63.png,307.44913683300183,309.3485568750002,fall,right,312.36459008300153,correct,1.9051002499982133,
stable,fall,stim_set/easy-280.png,312.4080784580001,313.3316023330008,fall,right,316.348243708002,correct,0.9298047089978354,
stable,fall,stim_set/hard-vcom=2-16.png,316.39622220800084,317.27327762500136,stand,left,320.2900244170014,correct,0.8837900409998838,
stable,NA,stim_set/easy-8.png,326.31974470800196,327.36482137500207,fall,right,330.38059579200126,correct,1.049834124998597,
stable,NA,stim_set/hard-vcom=1-130.png,330.4220714580006,332.15649141700123,stand,left,335.17349970800205,correct,1.740967957997782,
stable,NA,stim_set/easy-vcom=3-106.png,335.2156885830009,336.3646630830008,stand,left,339.38087862500106,correct,1.1552273749985034,
stable,NA,stim_set/hard-vcom=1-95.png,339.42261141700146,340.84832958300103,stand,left,343.8649292500013,correct,1.431924207998236,
stable,NA,stim_set/hard-vcom=3-143.png,343.906676417002,347.9315963750014,fall,right,350.94771608299925,incorrect,4.030653249999887,
stable,NA,stim_set/hard-369.png,350.98406500000056,352.75663670799986,fall,right,355.77274341700104,correct,1.7782693750014005,
stable,NA,stim_set/easy-233.png,355.8197619579987,356.87316204200033,fall,right,359.8899532920004,correct,1.0596891250024782,
stable,NA,stim_set/easy-vcom=1-87.png,359.9354607919995,361.53977574999954,stand,left,364.5565604580006,correct,1.6111327500002517,
stable,NA,stim_set/hard-492.png,364.60035762500047,367.58156791700094,fall,right,370.59800679199907,incorrect,2.9872041669987084,
stable,NA,stim_set/easy-122.png,370.6404691249991,374.0503162919995,fall,right,377.07068725000136,incorrect,3.419602375000977,
stable,NA,stim_set/easy-228.png,377.10667320799985,379.2064982920019,fall,right,382.2221463749993,correct,2.1056442919980327,
stable,NA,stim_set/hard-576.png,382.2580759170014,383.9648124999985,stand,left,386.98078404199987,correct,1.712674665999657,
stable,NA,stim_set/easy-vcom=3-121.png,387.0258217080009,390.60661866699957,stand,left,393.6230862500015,incorrect,3.5865694579988485,
stable,NA,stim_set/hard-410.png,393.66894579200016,395.43149812499905,stand,left,398.4480572079992,incorrect,1.7687851669979864,
stable,NA,stim_set/hard-vcom=2-100.png,398.49082508300125,402.674928542001,stand,left,405.6963977919986,correct,4.19474325000192,
stable,NA,stim_set/hard-599.png,405.73267795799984,406.95652104200053,stand,left,409.9756485420003,correct,1.2305731660017045,
stable,NA,stim_set/easy-11.png,410.0180267079995,411.7481183330019,stand,left,414.7645736250015,incorrect,1.7361098749970552,
stable,NA,stim_set/hard-vcom=4-132.png,414.8050685419985,416.1815569999999,fall,right,419.1981631669987,incorrect,1.3827070829975128,
stable,NA,stim_set/easy-195.png,419.2403997500005,420.3398880419991,fall,right,423.35916779200124,correct,1.1064382909971755,
stable,NA,stim_set/easy-239.png,423.4034994579997,425.2815417499987,fall,right,428.2972375829995,correct,1.8831231250005658,
stable,NA,stim_set/hard-214.png,428.34326958300153,429.5730395419996,stand,left,432.5902317079999,correct,1.2365045420010574,
stable,NA,stim_set/easy-344.png,432.6316266249996,433.881497082999,fall,right,436.897702000002,correct,1.2551247499977762,
stable,NA,stim_set/hard-vcom=4-23.png,436.94005166699935,438.5898080830011,stand,left,441.605872791999,correct,1.655788374999247,
stable,NA,stim_set/hard-vcom=3-145.png,441.64212345800115,446.6496799170018,NA,NA,450.32305195799927,,,
stable,NA,stim_set/hard-vcom=3-82.png,450.36781791700196,451.4730686670009,stand,left,454.48979695800153,correct,1.1120478750017355,
