batch_type,motivation,towers,trial_start,stim_on,choice,key,trial_end,acc,rt,score
unstable,NA,stim_set/hard-14.png,368.31352825,370.217463875,stand,left,373.23353529200017,incorrect,1.9096007080001982,
unstable,NA,stim_set/hard-440.png,373.27752587500004,375.42763920899984,fall,right,378.4485286669999,correct,2.1609383749996596,
stable,fall,stim_set/hard-40.png,3.5158181669999067,4.626697250000234,stand,left,7.6480751670001155,correct,1.1208879169998909,
stable,fall,stim_set/hard-563.png,7.695102083000165,9.135217083000043,fall,right,12.15636058300015,incorrect,1.4507311249999475,
stable,fall,stim_set/easy-vcom=4-126.png,12.203222624999853,14.959912792000068,fall,right,17.981732208000267,correct,2.767573000000084,
stable,fall,stim_set/easy-31.png,18.025876499999868,18.849960250000095,fall,right,21.865784458000235,incorrect,0.8298231659996418,
stable,fall,stim_set/hard-vcom=4-67.png,21.908365332999892,22.843028958000104,fall,right,25.864100125000277,correct,0.9456682089999049,
stable,fall,stim_set/easy-280.png,25.906011417000173,27.218445041999985,fall,right,30.23938358300029,correct,1.3229407500002708,
stable,fall,stim_set/hard-vcom=4-45.png,30.283432416999858,32.04168233300015,fall,right,35.05789875000028,correct,1.763551125000049,
stable,fall,stim_set/hard-474.png,35.09957241700022,36.03501554200011,fall,right,39.0559767499999,correct,0.9465970419996665,
stable,fall,stim_set/hard-vcom=2-16.png,39.10296166700027,40.2431821250002,stand,left,43.26487587500014,correct,1.151219208999919,
stable,fall,stim_set/hard-vcom=4-130.png,43.307328375,46.61853662500016,stand,left,49.63953587500009,incorrect,3.322222750000037,
stable,fall,stim_set/easy-vcom=3-142.png,49.684043416999884,52.233487333000085,stand,left,55.24914020799997,correct,2.5544601249998777,
stable,fall,stim_set/easy-538.png,55.28952320799999,56.741655332999926,fall,right,59.757550833000096,correct,1.458216750000247,
stable,fall,stim_set/easy-vcom=4-69.png,59.8032749580002,61.65824891700004,stand,left,64.67392016700023,incorrect,1.8604849999996986,
stable,fall,stim_set/easy-20.png,64.71594654199998,66.90123558300002,fall,right,69.92256716700012,correct,2.196773375000248,
stable,fall,stim_set/hard-vcom=1-3.png,69.96524445800014,70.82688779199998,stand,left,73.84758775,correct,0.8723030409996682,
stable,fall,stim_set/easy-vcom=1-73.png,73.88367625000001,75.09291395800028,stand,left,78.11432579200027,correct,1.22073062499976,
stable,fall,stim_set/easy-vcom=3-125.png,78.16111270800002,80.36807191700018,fall,right,83.3891087500001,incorrect,2.2178954999999405,
stable,fall,stim_set/hard-367.png,83.43207754200012,84.35825654200016,stand,left,87.37418037499992,correct,0.9322712499997579,
stable,fall,stim_set/easy-63.png,87.41556104200026,89.62681183299992,fall,right,92.64796075000004,correct,2.2218597500000214,
stable,fall,stim_set/easy-590.png,92.69513233299995,93.81012645800001,fall,right,96.83116029200028,correct,1.125795041999936,
stable,fall,stim_set/easy-vcom=1-83.png,96.86717070800023,99.5917132919999,stand,left,102.6080470830002,correct,2.730585291999887,
stable,fall,stim_set/hard-vcom=2-45.png,102.64404412500016,104.80177408300005,stand,left,107.82267608300026,incorrect,2.1687605830002212,
stable,fall,stim_set/easy-vcom=2-3.png,107.86679499999991,108.84172291699997,stand,left,111.85786237499997,incorrect,0.9807840840003337,
stable,fall,stim_set/hard-570.png,111.90461641699994,112.75843779200022,stand,left,115.77410329200029,correct,0.8596427499996935,
stable,fall,stim_set/hard-451.png,115.81879745800006,117.12666170800003,fall,right,120.14822200000026,correct,1.3189219999999295,
unstable,stand,stim_set/hard-82.png,152.21186145799993,154.18339537500015,stand,left,157.19999470799985,correct,1.9763787500000944,
unstable,stand,stim_set/hard-439.png,157.24248529199986,158.24175212499995,fall,right,161.25807820799992,correct,1.005428583000139,
unstable,stand,stim_set/hard-442.png,161.3047106670001,162.50848058300016,stand,left,165.52511137500005,correct,1.2104041669999788,
unstable,stand,stim_set/hard-vcom=1-5.png,165.56709095799988,166.95179312500022,fall,right,169.973080708,incorrect,1.3952520410002762,
unstable,stand,stim_set/hard-432.png,170.01943612500008,170.8014037920002,fall,right,173.82269512499988,correct,0.793054249999841,
unstable,stand,stim_set/easy-vcom=4-19.png,173.86911287500016,174.7999799170002,stand,left,177.8153430000002,incorrect,0.9363297920003788,
unstable,stand,stim_set/hard-345.png,177.85732700000017,178.88351754199994,fall,right,181.89950637499987,correct,1.0319395410001562,
unstable,stand,stim_set/hard-vcom=2-144.png,181.93606616700026,184.45840795799995,stand,left,187.47517504200005,incorrect,2.5287228750003123,
unstable,stand,stim_set/hard-21.png,187.51667962500005,188.391694292,stand,left,191.4079664169999,correct,0.8812564999998358,
unstable,stand,stim_set/hard-382.png,191.44447033300003,192.49170079199985,stand,left,195.50808420800013,correct,1.0538509590001013,
unstable,stand,stim_set/easy-vcom=3-136.png,195.5482220419999,196.66035683300015,stand,left,199.68105808300015,correct,1.1225656659999004,
unstable,stand,stim_set/easy-121.png,199.72772450000002,200.90004412500002,fall,right,203.91630116700026,incorrect,1.1778645839999626,
unstable,stand,stim_set/hard-271.png,203.96210312499989,205.10159254200016,stand,left,208.1231995420003,correct,1.15051212499975,
unstable,stand,stim_set/hard-590.png,208.16799441700005,209.61840204200007,fall,right,212.63928595800007,correct,1.4610257079998519,
unstable,stand,stim_set/easy-vcom=1-145.png,212.6834577499999,213.73358079199988,stand,left,216.74955037500013,correct,1.0555363749999742,
unstable,stand,stim_set/hard-vcom=2-20.png,216.79527862500026,218.60017199999993,stand,left,221.61673891700002,correct,1.8111349169998903,
unstable,stand,stim_set/hard-2.png,221.66142691699997,224.86823600000025,fall,right,227.889716917,incorrect,3.2180784590000258,
unstable,stand,stim_set/hard-552.png,227.93470483300007,229.34356075000005,stand,left,232.364687667,correct,1.4199306250002337,
unstable,stand,stim_set/hard-vcom=3-100.png,232.40648245800003,233.61855754199996,stand,left,236.6397618330002,incorrect,1.2230335419999392,
unstable,stand,stim_set/hard-371.png,236.6758839170002,238.3751219169999,stand,left,241.39116954200017,correct,1.7053901250001218,
unstable,stand,stim_set/easy-13.png,241.43767945800028,242.45204537500013,fall,right,245.47348516700004,correct,1.025238083000204,
unstable,stand,stim_set/easy-vcom=4-4.png,245.51571775000002,246.5668726250001,fall,right,249.5828248329999,correct,1.0568745840000702,
unstable,stand,stim_set/easy-77.png,249.6249901250003,250.609721542,fall,right,253.63097449999987,correct,0.9960097919997679,
unstable,stand,stim_set/hard-556.png,253.6720206670002,256.69995741699995,stand,left,259.7161935419999,correct,3.033559417000106,
unstable,stand,stim_set/hard-388.png,259.752706625,261.10021858300024,stand,left,264.1161510000002,correct,1.3537611250003465,
unstable,fall,stim_set/easy-vcom=4-4.png,280.0579647499999,281.1752120000001,fall,right,284.191298833,correct,1.1223016669996468,
unstable,fall,stim_set/hard-2.png,284.23571649999985,285.5336600830001,fall,right,288.549292917,incorrect,1.3040227090000371,
unstable,fall,stim_set/hard-432.png,288.5952040000002,289.38546883300023,fall,right,292.406725583,correct,0.8011268340001152,
unstable,fall,stim_set/hard-vcom=2-144.png,292.44327699999985,293.934967833,stand,left,296.956903583,incorrect,1.5028996660003031,
unstable,fall,stim_set/hard-371.png,296.9930125420001,297.816919375,stand,left,300.83322387499993,correct,0.8300570000001244,
unstable,fall,stim_set/hard-382.png,300.8692097080002,301.4918721670001,stand,left,304.50775416700026,correct,0.6286161250000077,
unstable,fall,stim_set/easy-13.png,304.5541158330002,306.10863695800026,fall,right,309.1247470000003,correct,1.5606704589999936,
unstable,fall,stim_set/easy-vcom=4-19.png,309.1704607500001,310.05019441700006,stand,left,313.06656858299993,incorrect,0.8857530000000224,
unstable,fall,stim_set/hard-vcom=1-5.png,313.1081939169999,313.943476208,stand,left,316.96506983300014,correct,0.8469155830002819,
unstable,fall,stim_set/hard-590.png,317.009761542,320.0834715000001,fall,right,323.0997097919999,correct,3.0800823750000745,
unstable,fall,stim_set/hard-552.png,323.14479520800023,324.1669106250001,stand,left,327.1829756249999,correct,1.0280750419997275,
unstable,fall,stim_set/easy-vcom=1-145.png,327.2270798750001,328.0103075420002,stand,left,331.0316170830001,correct,0.7944088330000341,
unstable,fall,stim_set/hard-345.png,331.0736307500001,332.07525191700006,fall,right,335.0918127079999,correct,1.0075372920000518,
unstable,fall,stim_set/hard-vcom=2-20.png,335.1376760000003,335.9523732920002,stand,left,338.9732825830001,correct,0.8263118330000907,
unstable,fall,stim_set/hard-vcom=3-100.png,339.015232708,339.91699158300025,stand,left,342.9330824580002,incorrect,0.9074732500002938,
unstable,fall,stim_set/hard-21.png,342.9745613750001,343.77539208300004,stand,left,346.79175183300003,correct,0.8070562499997322,
unstable,fall,stim_set/hard-271.png,346.8369661669999,347.9015160419999,stand,left,350.92356341699997,correct,1.0762956669996129,
unstable,fall,stim_set/hard-442.png,350.9701694579999,351.85018879200015,stand,left,354.86625408300006,correct,0.8858339160001378,
unstable,fall,stim_set/hard-82.png,354.91093283300006,356.2587292920002,stand,left,359.27492125000026,correct,1.3540223330001027,
unstable,fall,stim_set/hard-388.png,359.3108469580002,360.0584817080003,stand,left,363.07564145800006,correct,0.7538534159998562,
unstable,fall,stim_set/easy-121.png,363.121905125,364.17519845800007,fall,right,367.19116725000003,incorrect,1.0589518340002542,
unstable,fall,stim_set/hard-439.png,367.23378466700024,368.058558792,fall,right,371.074637833,correct,0.8304205829999773,
unstable,fall,stim_set/easy-77.png,371.1165329579999,372.71692566699994,fall,right,375.732960542,correct,1.6066340829997898,
unstable,fall,stim_set/hard-556.png,375.7736989580003,377.6356041670001,stand,left,380.65649333300007,correct,1.8724797499999113,
unstable,fall,stim_set/easy-vcom=3-136.png,380.69661079200023,381.6603560829999,fall,right,384.68136675000005,incorrect,0.9746254159999808,
