"image","sub","r","cat","type","stability"
"hard-410","1024","0.722740722392257","1","within","stand"
"hard-410","1024","0.471767820896201","1","between","stand"
"hard-410","1027","0.561811656685559","1","within","stand"
"hard-410","1027","0.385704075325828","1","between","stand"
"hard-410","1031","0.905652697776382","1","within","stand"
"hard-410","1031","0.315732722047166","1","between","stand"
"hard-410","1032","0.565042954144579","1","within","stand"
"hard-410","1032","0.674713776489819","1","between","stand"
"hard-410","1033","0.715899714021922","1","within","stand"
"hard-410","1033","0.413436262128665","1","between","stand"
"hard-410","1034","0.58498808745783","1","within","stand"
"hard-410","1034","0.732256696287559","1","between","stand"
"hard-410","1035","0.565042954144579","1","within","stand"
"hard-410","1035","0.674713776489818","1","between","stand"
"hard-410","1036","0.481806581001881","1","within","stand"
"hard-410","1036","0.605967311045544","1","between","stand"
"hard-410","1038","0.685480809452332","1","within","stand"
"hard-410","1038","0.628279212102006","1","between","stand"
"hard-410","1039","0.301523347367326","1","within","stand"
"hard-410","1039","-0.0711161089908035","1","between","stand"
"hard-410","1040","0.00257566777950122","1","within","stand"
"hard-410","1040","0.438744083650685","1","between","stand"
"hard-410","1041","0.494605959059482","1","within","stand"
"hard-410","1041","0.414178328460896","1","between","stand"
"hard-410","1042","0.00452267938169003","1","within","stand"
"hard-410","1042","-0.132834429774484","1","between","stand"
"hard-492","1016","0.00740642598410061","2","within","fall"
"hard-492","1016","0.168776820005449","2","between","fall"
"hard-492","1018","0.663771252463609","2","within","fall"
"hard-492","1018","0.577131863034184","2","between","fall"
"hard-492","1019","-0.117654372526325","2","within","fall"
"hard-492","1019","-0.117568532601638","2","between","fall"
"hard-492","1022","0.695042816124069","2","within","fall"
"hard-492","1022","0.606022768849349","2","between","fall"
"hard-492","1023","0.4729980488265","2","within","fall"
"hard-492","1023","0.286788764075089","2","between","fall"
"hard-492","1024","0.0890566664053361","2","within","fall"
"hard-492","1024","0.0095328273956301","2","between","fall"
"hard-492","1027","0.683476283909821","2","within","fall"
"hard-492","1027","0.658815617138831","2","between","fall"
"hard-492","1031","0.715917151807327","2","within","fall"
"hard-492","1031","0.673598575601599","2","between","fall"
"hard-492","1032","0.663771252463608","2","within","fall"
"hard-492","1032","0.577131863034184","2","between","fall"
"hard-492","1033","0.685810354066727","2","within","fall"
"hard-492","1033","0.706472212641642","2","between","fall"
"hard-492","1034","0.315989236054563","2","within","fall"
"hard-492","1034","0.122321487392518","2","between","fall"
"hard-492","1035","-0.0719881388037151","2","within","fall"
"hard-492","1035","-0.0719329422430097","2","between","fall"
"hard-492","1036","0.3708855427782","2","within","fall"
"hard-492","1036","0.428965676224511","2","between","fall"
"hard-492","1038","0.577131863034185","2","within","fall"
"hard-492","1038","0.663771252463609","2","between","fall"
"hard-492","1039","0.420358820469512","2","within","fall"
"hard-492","1039","0.437440406679315","2","between","fall"
"hard-492","1040","0.00977997082097135","2","within","fall"
"hard-492","1040","0.343499021498001","2","between","fall"
"hard-492","1041","-0.0404249830031488","2","within","fall"
"hard-492","1041","-0.0911217923100464","2","between","fall"
"hard-492","1042","0.66377125246361","2","within","fall"
"hard-492","1042","0.577131863034184","2","between","fall"
"easy-239","1016","0.766460055941837","1","within","stand"
"easy-239","1016","0.327310997595318","1","between","stand"
"easy-239","1018","0.624440064860213","1","within","stand"
"easy-239","1018","0.508206781548772","1","between","stand"
"easy-239","1019","0.291258581101209","1","within","stand"
"easy-239","1019","0.212520929213839","1","between","stand"
"easy-239","1022","-0.133470933195705","1","within","stand"
"easy-239","1022","0.0336012402584339","1","between","stand"
"easy-239","1023","0.740774537629448","1","within","stand"
"easy-239","1023","0.437692060956128","1","between","stand"
"easy-239","1024","0.764514559333945","1","within","stand"
"easy-239","1024","0.211019978853859","1","between","stand"
"easy-239","1027","0.621568298458149","1","within","stand"
"easy-239","1027","0.514428190071118","1","between","stand"
"easy-239","1031","0.882520878903565","1","within","stand"
"easy-239","1031","-0.0153108048588038","1","between","stand"
"easy-239","1032","0.44806326766696","1","within","stand"
"easy-239","1032","0.636982376059752","1","between","stand"
"easy-239","1033","0.62444006486021","1","within","stand"
"easy-239","1033","0.508206781548771","1","between","stand"
"easy-239","1034","-0.00232950788216587","1","within","stand"
"easy-239","1034","-0.0439413266448429","1","between","stand"
"easy-239","1035","0.624440064860211","1","within","stand"
"easy-239","1035","0.508206781548773","1","between","stand"
"easy-239","1036","0.544985386208061","1","within","stand"
"easy-239","1036","0.446807805424878","1","between","stand"
"easy-239","1038","0.710030217443223","1","within","stand"
"easy-239","1038","0.473205512776295","1","between","stand"
"easy-239","1039","-0.028439363745574","1","within","stand"
"easy-239","1039","0.190484993737318","1","between","stand"
"easy-239","1040","0.622827173474789","1","within","stand"
"easy-239","1040","0.548451938952959","1","between","stand"
"easy-239","1041","0.583356534406189","1","within","stand"
"easy-239","1041","0.377470622607209","1","between","stand"
"easy-239","1042","0.62444006486021","1","within","stand"
"easy-239","1042","0.508206781548773","1","between","stand"
"hard-vcom=3-143","1016","-0.0886224341193891","1","within","fall"
"hard-vcom=3-143","1016","-0.151280066549092","1","between","fall"
"hard-vcom=3-143","1018","0.772399231909548","1","within","fall"
"hard-vcom=3-143","1018","0.666315731157066","1","between","fall"
"hard-vcom=3-143","1019","0.159739863891616","1","within","fall"
"hard-vcom=3-143","1019","0.175254541529195","1","between","fall"
"hard-vcom=3-143","1022","-0.11908261550571","1","within","fall"
"hard-vcom=3-143","1022","-0.0603059502183716","1","between","fall"
"hard-vcom=3-143","1023","0.734656050034831","1","within","fall"
"hard-vcom=3-143","1023","0.52885752802207","1","between","fall"
"hard-vcom=3-143","1024","0.0509272954425807","1","within","fall"
"hard-vcom=3-143","1024","0.0318100458985557","1","between","fall"
"hard-vcom=3-143","1027","0.41455384140868","1","within","fall"
"hard-vcom=3-143","1027","0.559431296877195","1","between","fall"
"hard-vcom=3-143","1031","0.695532193111806","1","within","fall"
"hard-vcom=3-143","1031","0.736970812131262","1","between","fall"
"hard-vcom=3-143","1032","0.578902161836314","1","within","fall"
"hard-vcom=3-143","1032","0.794015685985659","1","between","fall"
"hard-vcom=3-143","1033","0.37216511309397","1","within","fall"
"hard-vcom=3-143","1033","0.335597769456259","1","between","fall"
"hard-vcom=3-143","1034","0.69236412252418","1","within","fall"
"hard-vcom=3-143","1034","0.663570236596175","1","between","fall"
"hard-vcom=3-143","1035","0.0990937662317351","1","within","fall"
"hard-vcom=3-143","1035","-0.134655966114474","1","between","fall"
"hard-vcom=3-143","1036","-0.0488715211329186","1","within","fall"
"hard-vcom=3-143","1036","-0.0559489265686213","1","between","fall"
"hard-vcom=3-143","1038","-0.0711073366944573","1","within","fall"
"hard-vcom=3-143","1038","0.137492000721008","1","between","fall"
"hard-vcom=3-143","1039","0.179101553941696","1","within","fall"
"hard-vcom=3-143","1039","0.160218744300675","1","between","fall"
"hard-vcom=3-143","1040","0.0540045467170739","1","within","fall"
"hard-vcom=3-143","1040","-0.0498519874055055","1","between","fall"
"hard-vcom=3-143","1041","0.155860127368631","1","within","fall"
"hard-vcom=3-143","1041","0.713770094126291","1","between","fall"
"hard-vcom=3-143","1042","0.323530150759232","1","within","fall"
"hard-vcom=3-143","1042","0.15961737400154","1","between","fall"
"hard-214","1016","0.514447864015223","2","within","fall"
"hard-214","1016","-0.0594137364050089","2","between","fall"
"hard-214","1018","0.555519170233582","2","within","fall"
"hard-214","1018","-0.0594137364050093","2","between","fall"
"hard-214","1019","0.480539245193407","2","within","fall"
"hard-214","1019","-0.0644071885152524","2","between","fall"
"hard-214","1022","0.514447864015221","2","within","fall"
"hard-214","1022","-0.0594137364050092","2","between","fall"
"hard-214","1023","-0.0326751231209249","2","within","fall"
"hard-214","1023","-0.0403004330369207","2","between","fall"
"hard-214","1024","0.603637730698385","2","within","fall"
"hard-214","1024","-0.0641900793192231","2","between","fall"
"hard-214","1027","0.384780010835414","2","within","fall"
"hard-214","1027","-0.0594536122821431","2","between","fall"
"hard-214","1031","0.481403903379959","2","within","fall"
"hard-214","1031","-0.0566015670107064","2","between","fall"
"hard-214","1032","-0.0330346064242923","2","within","fall"
"hard-214","1032","-0.0542439109073905","2","between","fall"
"hard-214","1033","0.555519170233582","2","within","fall"
"hard-214","1033","-0.059413736405009","2","between","fall"
"hard-214","1034","-0.0376738306406701","2","within","fall"
"hard-214","1034","-0.0612200775433886","2","between","fall"
"hard-214","1035","0.302387582077866","2","within","fall"
"hard-214","1035","-0.056077947236393","2","between","fall"
"hard-214","1036","0.555519170233583","2","within","fall"
"hard-214","1036","-0.0594137364050092","2","between","fall"
"hard-214","1038","0.509079843254995","2","within","fall"
"hard-214","1038","-0.0619729269039281","2","between","fall"
"hard-214","1039","0.96288367260244","2","within","fall"
"hard-214","1039","-0.026043029186004","2","between","fall"
"hard-214","1040","-0.0427690323965858","2","within","fall"
"hard-214","1040","-0.0529743966164966","2","between","fall"
"hard-214","1041","0.186396646792597","2","within","fall"
"hard-214","1041","-0.0539206850761966","2","between","fall"
"hard-214","1042","0.0993031443050236","2","within","fall"
"hard-214","1042","-0.0509711012824519","2","between","fall"
"easy-344","1016","0.581950825067945","3","within","stand"
"easy-344","1016","0.680108257963391","3","between","stand"
"easy-344","1018","0.706444091364482","3","within","stand"
"easy-344","1018","0.808673880242327","3","between","stand"
"easy-344","1019","0.669767994155201","3","within","stand"
"easy-344","1019","0.702183601808887","3","between","stand"
"easy-344","1022","-0.08801333427313","3","within","stand"
"easy-344","1022","0.00952514109928458","3","between","stand"
"easy-344","1023","0.743576880588101","3","within","stand"
"easy-344","1023","0.807822382347291","3","between","stand"
"easy-344","1024","0.489384708952231","3","within","stand"
"easy-344","1024","0.542994211285682","3","between","stand"
"easy-344","1027","0.280675986241024","3","within","stand"
"easy-344","1027","0.351798291444593","3","between","stand"
"easy-344","1031","0.871191105117298","3","within","stand"
"easy-344","1031","0.809172601283073","3","between","stand"
"easy-344","1032","0.738410435830238","3","within","stand"
"easy-344","1032","0.851261502319435","3","between","stand"
"easy-344","1033","0.930434882683929","3","within","stand"
"easy-344","1033","0.809731991981694","3","between","stand"
"easy-344","1034","0.38189272635661","3","within","stand"
"easy-344","1034","0.332138333247897","3","between","stand"
"easy-344","1035","0.072789976885315","3","within","stand"
"easy-344","1035","-0.0194315791147761","3","between","stand"
"easy-344","1036","0.706444091364483","3","within","stand"
"easy-344","1036","0.808673880242326","3","between","stand"
"easy-344","1038","0.773983142478479","3","within","stand"
"easy-344","1038","0.842521533356364","3","between","stand"
"easy-344","1039","0.694732223243181","3","within","stand"
"easy-344","1039","0.635320149541317","3","between","stand"
"easy-344","1040","-0.100342191863837","3","within","stand"
"easy-344","1040","-0.0889512446234376","3","between","stand"
"easy-344","1041","-0.123054626129637","3","within","stand"
"easy-344","1041","-0.0768591311370713","3","between","stand"
"easy-344","1042","0.706444091364485","3","within","stand"
"easy-344","1042","0.808673880242326","3","between","stand"
"hard-576","1016","0.801182886242558","1","within","fall"
"hard-576","1016","0.246125300050425","1","between","fall"
"hard-576","1018","0.504275424510665","1","within","fall"
"hard-576","1018","0.409231439195589","1","between","fall"
"hard-576","1019","0.766630432190477","1","within","fall"
"hard-576","1019","0.0355654911200281","1","between","fall"
"hard-576","1022","0.323979537527514","1","within","fall"
"hard-576","1022","0.133115991599032","1","between","fall"
"hard-576","1023","0.280090933988894","1","within","fall"
"hard-576","1023","0.310928439553653","1","between","fall"
"hard-576","1024","0.655340590062603","1","within","fall"
"hard-576","1024","0.153769504080349","1","between","fall"
"hard-576","1027","0.275983443472625","1","within","fall"
"hard-576","1027","0.403601377047203","1","between","fall"
"hard-576","1031","0.296614182384941","1","within","fall"
"hard-576","1031","0.477754937213167","1","between","fall"
"hard-576","1032","0.522458761389881","1","within","fall"
"hard-576","1032","0.434995937011788","1","between","fall"
"hard-576","1033","0.52245876138988","1","within","fall"
"hard-576","1033","0.43499593701179","1","between","fall"
"hard-576","1034","0.0512357668326091","1","within","fall"
"hard-576","1034","0.0873463458423321","1","between","fall"
"hard-576","1035","-0.0416819373686406","1","within","fall"
"hard-576","1035","-0.0754817984092364","1","between","fall"
"hard-576","1036","0.522458761389882","1","within","fall"
"hard-576","1036","0.434995937011788","1","between","fall"
"hard-576","1038","-0.070899456901345","1","within","fall"
"hard-576","1038","-0.117634971500945","1","between","fall"
"hard-576","1039","0.416252916761245","1","within","fall"
"hard-576","1039","0.459325415029175","1","between","fall"
"hard-576","1040","0.111668633740035","1","within","fall"
"hard-576","1040","0.114370704174052","1","between","fall"
"hard-576","1041","-0.0483821818776063","1","within","fall"
"hard-576","1041","-0.0926837890783482","1","between","fall"
"hard-576","1042","0.38707882545548","1","within","fall"
"hard-576","1042","0.335097648051639","1","between","fall"
"hard-vcom=4-23","1016","0.428845882859231","1","within","fall"
"hard-vcom=4-23","1016","0.870208079799039","1","between","fall"
"hard-vcom=4-23","1018","-0.202396626905257","1","within","fall"
"hard-vcom=4-23","1018","-0.0993584357743963","1","between","fall"
"hard-vcom=4-23","1019","0.130064934845425","1","within","fall"
"hard-vcom=4-23","1019","0.544558947514595","1","between","fall"
"hard-vcom=4-23","1022","0.591762627893933","1","within","fall"
"hard-vcom=4-23","1022","0.887974099034447","1","between","fall"
"hard-vcom=4-23","1023","0.1015381356008","1","within","fall"
"hard-vcom=4-23","1023","0.24578543088015","1","between","fall"
"hard-vcom=4-23","1024","0.0510557404343963","1","within","fall"
"hard-vcom=4-23","1024","0.103633467638404","1","between","fall"
"hard-vcom=4-23","1027","0.90333594780281","1","within","fall"
"hard-vcom=4-23","1027","0.626057368833539","1","between","fall"
"hard-vcom=4-23","1031","0.905867939144977","1","within","fall"
"hard-vcom=4-23","1031","0.599396505759957","1","between","fall"
"hard-vcom=4-23","1032","0.353179312567838","1","within","fall"
"hard-vcom=4-23","1032","0.856718682269198","1","between","fall"
"hard-vcom=4-23","1033","0.42884588285923","1","within","fall"
"hard-vcom=4-23","1033","0.870208079799038","1","between","fall"
"hard-vcom=4-23","1034","0.514821358271594","1","within","fall"
"hard-vcom=4-23","1034","0.89216132573043","1","between","fall"
"hard-vcom=4-23","1035","0.518332396039668","1","within","fall"
"hard-vcom=4-23","1035","0.729381502059049","1","between","fall"
"hard-vcom=4-23","1036","0.569385044514542","1","within","fall"
"hard-vcom=4-23","1036","0.835851661974913","1","between","fall"
"hard-vcom=4-23","1038","-0.0813925468874446","1","within","fall"
"hard-vcom=4-23","1038","-0.164822367165105","1","between","fall"
"hard-vcom=4-23","1039","0.635539562819022","1","within","fall"
"hard-vcom=4-23","1039","0.24430823003383","1","between","fall"
"hard-vcom=4-23","1040","0.69173285417667","1","within","fall"
"hard-vcom=4-23","1040","0.823887589996165","1","between","fall"
"hard-vcom=4-23","1041","0.567878132000393","1","within","fall"
"hard-vcom=4-23","1041","0.843890658560877","1","between","fall"
"hard-vcom=4-23","1042","0.554629038338512","1","within","fall"
"hard-vcom=4-23","1042","0.76612738247625","1","between","fall"
